order placement_time ready_time pickup_time dropoff_time courier
o668 137 149 153.0 161.0 c79
o669 564 596 605.0 617.0 c213
o67 138 151 159.0 165.0 c74
o670 524 525 536.0 543.0 c295
o671 532 559 570.0 576.0 c264
o672 295 320 327.0 337.0 c103
o673 512 534 560.0 567.0 c171
o674 401 425 426.0 440.0 c243
o675 135 150 153.0 159.0 c1
o676 482 487 499.0 508.0 c169
o677 641 656 665.0 678.0 c279
o678 270 279 293.0 300.0 c145
o679 90 95 112.0 124.0 c21
o68 603 613 621.0 636.0 c211
o680 231 278 284.0 294.0 c94
o681 177 207 215.0 220.0 c47
o682 172 190 192.0 209.0 c100
o683 91 98 104.0 112.0 c10
o684 135 150 182.0 189.0 c43
o685 464 505 505.0 511.0 c166
o686 202 243 250.0 264.0 c153
o687 466 485 496.0 518.0 c242
o688 490 520 533.0 540.0 c243
o689 635 650 650.0 663.0 c293
o69 160 202 206.0 219.0 c104
o690 131 149 150.0 157.0 c68
o691 525 540 544.0 552.0 c278
o692 115 143 150.0 156.0 c78
o693 127 167 175.0 184.0 c42
o694 613 625 627.0 636.0 c248
o695 705 725 728.0 750.0 c278
o696 231 287 293.0 301.0 c99
o697 694 701 709.0 717.0 c322
o698 572 585 585 591.0 c224
o699 562 607 610.0 616.0 c294
o7 598 605 612.0 629.0 c292
o70 509 516 529.0 535.0 c234
o700 341 354 368.0 378.0 c142
o701 423 438 442.0 449.0 c200
o702 492 528 542.0 556.0 c172
o703 133 136 150.0 155.0 c60
o704 309 339 375.0 384.0 c128
o705 406 443 451.0 471.0 c135
o706 417 467 468.0 474.0 c177
o707 571 580 582.0 590.0 c185
o708 229 251 262.0 272.0 c154
o709 497 527 535.0 551.0 c179
o71 318 364 366.0 384.0 c121
o710 675 683 704.0 718.0 c303
o711 20 47 63.0 68.0 c4
o712 379 404 404.0 414.0 c160
o713 332 361 370.0 377.0 c164
o714 514 525 534.0 551.0 c210
o715 201 263 269.0 290.0 c148
o716 138 152 165.0 183.0 c59
o717 312 316 364.0 385.0 c124
o718 426 430 439.0 458.0 c222
o719 441 456 463.0 477.0 c226
o720 242 260 283.0 292.0 c130
o721 486 491 501.0 508.0 c214
o722 492 498 512.0 521.0 c254
o723 467 484 484 489.0 c264
o724 599 622 626.0 640.0 c265
o725 159 179 187.0 196.0 c73
o726 287 306 344.0 355.0 c82
o727 663 693 708.0 717.0 c308
o728 588 615 618.0 628.0 c180
o729 402 413 416.0 422.0 c136
o73 529 552 557.0 573.0 c176
o730 443 459 459 466.0 c205
o731 86 106 113.0 123.0 c11
o732 395 413 415.0 432.0 c132
o733 49 63 65.0 80.0 c57
o734 696 698 711.0 727.0 c283
o735 298 320 327.0 335.0 c29
o736 621 638 643.0 660.0 c283
o737 204 244 248.0 261.0 c160
o738 287 315 319.0 326.0 c145
o739 531 535 562.0 580.0 c290
o74 675 685 697.0 709.0 c300
o740 340 342 363.0 368.0 c145
o741 202 208 217.0 229.0 c101
o742 123 165 184.0 203.0 c86
o743 106 136 146.0 160.0 c48
o744 336 361 372.0 383.0 c154
o745 630 653 657.0 677.0 c222
o746 377 419 424.0 432.0 c149
o747 590 596 607.0 617.0 c254
o748 169 171 180.0 196.0 c10
o749 511 534 541.0 554.0 c189
o75 93 103 106.0 116.0 c26
o750 575 593 593 605.0 c193
o751 575 590 590.0 598.0 c297
o753 562 577 578.0 586.0 c300
o754 590 614 623.0 630.0 c214
o755 161 179 191.0 203.0 c6
o756 687 710 713.0 724.0 c316
o757 585 594 602.0 617.0 c257
o758 497 514 517.0 535.0 c279
o759 708 758 758 763.0 c300
o76 638 642 653.0 664.0 c237
o760 314 336 340.0 350.0 c145
o761 470 490 499.0 512.0 c223
o762 70 90 90 101.0 c21
o763 327 343 350.0 365.0 c136
o765 582 602 609.0 619.0 c279
o766 252 264 330.0 342.0 c100
o767 519 542 555.0 568.0 c243
o768 498 499 515.0 521.0 c273
o769 589 594 606.0 635.0 c278
o77 87 114 129.0 144.0 c60
o770 591 601 605.0 617.0 c212
o771 671 678 689.0 700.0 c318
o772 604 626 634.0 639.0 c232
o773 525 541 553.0 563.0 c204
o774 161 195 204.0 230.0 c81
o775 89 114 129.0 140.0 c73
o776 180 192 199.0 210.0 c30
o778 155 180 192.0 204.0 c48
o779 443 453 454.0 470.0 c82
o78 78 90 90 102.0 c32
o780 242 257 274.0 282.0 c116
o781 693 699 711.0 719.0 c318
o783 471 492 502.0 509.0 c210
o784 215 231 285.0 292.0 c109
o785 566 596 602.0 608.0 c288
o786 557 566 566.0 582.0 c249
o787 665 671 681.0 688.0 c262
o788 196 217 225.0 232.0 c55
o789 628 647 649.0 654.0 c268
o79 283 291 301.0 322.0 c94
o790 696 718 727.0 739.0 c262
o791 579 605 605 618.0 c259
o793 70 89 89 108.0 c57
o794 656 660 676.0 689.0 c306
o795 566 580 582.0 601.0 c251
o796 686 713 722.0 743.0 c300
o797 78 111 118.0 134.0 c8
o798 538 545 552.0 558.0 c221
o799 406 411 415.0 427.0 c99
o8 678 690 690 700.0 c282
o80 230 249 249 254.0 c159
o800 641 666 674.0 686.0 c303
o801 519 553 562.0 575.0 c251
o802 462 465 478.0 503.0 c254
o803 509 525 531.0 537.0 c253
o804 194 219 226.0 237.0 c93
o805 418 434 434 447.0 c169
o806 201 205 220.0 235.0 c78
o807 572 607 614.0 622.0 c267
o808 205 239 248.0 266.0 c50
o809 198 210 213.0 223.0 c74
o81 226 247 253.0 259.0 c143
o810 388 414 416.0 431.0 c155
o811 485 524 529.0 543.0 c209
o812 311 341 343.0 351.0 c114
o813 477 501 507.0 517.0 c185
o814 613 630 630.0 642.0 c262
o815 516 524 544.0 552.0 c206
o816 346 358 363.0 373.0 c162
o817 501 556 558.0 573.0 c179
o818 506 518 532.0 541.0 c292
o819 450 509 515.0 531.0 c169
o82 122 140 147.0 162.0 c15
o820 211 229 237.0 243.0 c66
o821 588 613 616.0 641.0 c268
o822 419 433 433.0 444.0 c147
o823 131 167 175.0 183.0 c16
o824 121 134 180.0 201.0 c85
o825 447 479 487.0 500.0 c268
o826 192 233 233.0 244.0 c61
o827 661 663 677.0 689.0 c265
o828 512 542 552.0 562.0 c268
o829 125 145 152.0 160.0 c30
o83 385 421 425.0 436.0 c203
o831 94 99 107.0 115.0 c82
o832 669 685 697.0 712.0 c305
o833 505 513 525.0 531.0 c270
o834 201 244 252.0 267.0 c150
o835 552 555 564.0 594.0 c178
o836 85 99 99.0 122.0 c86
o837 305 329 333.0 343.0 c135
o838 495 507 514.0 523.0 c204
o839 205 243 254.0 268.0 c136
o84 730 745 745 750.0 c312
o840 97 114 132.0 143.0 c84
o841 100 107 125.0 133.0 c50
o842 510 530 533.0 539.0 c282
o843 306 316 335.0 343.0 c129
o844 310 319 329.0 339.0 c102
o845 567 595 597.0 604.0 c289
o846 524 554 558.0 568.0 c174
o847 112 136 144.0 166.0 c42
o848 571 603 610.0 625.0 c177
o849 580 620 623.0 638.0 c271
o85 580 597 606.0 620.0 c209
o850 450 465 472.0 485.0 c173
o851 354 370 371.0 376.0 c140
o852 227 252 263.0 273.0 c119
o853 733 768 768 783.0 c308
o854 498 508 510.0 517.0 c268
o855 280 303 306.0 317.0 c162
o856 494 512 515.0 527.0 c176
o857 471 497 503.0 516.0 c197
o858 153 161 168.0 178.0 c73
o859 155 171 183.0 201.0 c80
o86 356 436 444.0 449.0 c213
o860 585 600 600.0 613.0 c280
o861 669 725 731.0 737.0 c294
o862 513 543 543.0 550.0 c283
o863 754 773 777.0 783.0 c323
o864 497 527 543.0 550.0 c211
o865 595 605 611.0 616.0 c285
o866 685 706 712.0 719.0 c302
o867 367 379 380.0 389.0 c29
o868 280 314 318.0 324.0 c89
o869 645 668 680.0 703.0 c309
o87 552 566 570.0 576.0 c255
o870 459 477 486.0 495.0 c230
o871 590 613 624.0 637.0 c280
o872 34 49 68.0 81.0 c19
o873 204 302 313.0 324.0 c152
o874 617 629 631.0 638.0 c201
o876 563 590 590 596.0 c265
o877 400 402 414.0 425.0 c169
o878 307 332 332.0 346.0 c89
o879 418 435 435.0 441.0 c239
o88 203 220 225.0 233.0 c53
o880 4 26 32.0 48.0 c16
o881 80 90 93.0 106.0 c4
o882 80 104 115.0 121.0 c44
o883 424 452 455.0 466.0 c248
o884 100 126 136.0 156.0 c83
o885 158 208 216.0 231.0 c25
o887 469 489 491.0 500.0 c239
o888 526 544 549.0 555.0 c295
o889 100 124 134.0 159.0 c19
o89 261 277 290.0 297.0 c86
o890 465 475 480.0 493.0 c82
o891 186 206 215.0 227.0 c36
o892 690 699 710.0 725.0 c313
o893 668 679 695.0 711.0 c312
o894 576 589 593.0 603.0 c222
o895 211 220 231.0 239.0 c107
o896 586 634 637.0 652.0 c194
o897 222 316 329.0 337.0 c114
o898 618 632 634.0 643.0 c229
o899 568 578 578.0 592.0 c281
o9 546 596 602.0 616.0 c260
o90 241 256 293.0 298.0 c132
o900 578 588 593.0 602.0 c215
o901 467 491 507.0 513.0 c257
o902 158 213 222.0 233.0 c51
o903 95 118 136.0 144.0 c53
o904 129 160 200.0 215.0 c83
o905 152 165 169.0 181.0 c33
o906 594 600 613.0 621.0 c275
o907 713 733 736.0 749.0 c282
o908 150 185 191.0 205.0 c109
o909 97 109 113.0 119.0 c76
o91 473 484 487.0 505.0 c279
o910 436 459 464.0 481.0 c195
o911 610 660 660.0 679.0 c194
o912 639 656 660.0 667.0 c286
o913 569 603 609.0 622.0 c188
o914 378 400 424.0 439.0 c178
o915 432 450 451.0 459.0 c177
o916 505 534 553.0 568.0 c294
o917 167 195 199.0 214.0 c96
o918 580 595 597.0 607.0 c291
o919 375 400 400 409.0 c128
o92 403 437 439.0 457.0 c126
o920 557 568 569.0 580.0 c280
o921 505 529 551.0 559.0 c215
o922 518 566 571.0 579.0 c238
o923 548 576 582.0 591.0 c273
o924 505 508 532.0 556.0 c266
o925 496 515 526.0 536.0 c223
o926 82 92 97.0 103.0 c7
o927 499 509 516.0 523.0 c247
o928 111 124 131.0 137.0 c2
o929 603 624 629.0 635.0 c205
o93 602 647 655.0 663.0 c230
o930 152 174 174.0 181.0 c57
o931 578 590 591.0 603.0 c249
o932 201 239 240.0 263.0 c55
o933 492 503 508.0 521.0 c209
o934 275 300 307.0 320.0 c157
o935 97 119 127.0 132.0 c12
o936 479 496 502.0 507.0 c179
o937 481 505 515.0 525.0 c237
o939 368 370 377.0 387.0 c119
o94 543 550 557.0 569.0 c197
o940 84 106 115.0 129.0 c23
o941 236 282 296.0 307.0 c26
o942 94 119 120.0 127.0 c69
o943 209 259 266.0 274.0 c114
o944 141 154 158.0 178.0 c5
o945 165 175 188.0 196.0 c78
o946 76 94 99.0 108.0 c38
o947 514 526 536.0 550.0 c176
o948 12 32 39.0 51.0 c10
o949 546 596 603.0 614.0 c301
o95 476 479 492.0 504.0 c173
o950 247 259 287.0 298.0 c125
o951 487 502 504.0 517.0 c259
o952 531 553 562.0 573.0 c289
o953 201 220 234.0 244.0 c85
o954 582 599 599.0 611.0 c230
o956 466 471 482.0 495.0 c182
o957 381 391 395.0 406.0 c122
o958 510 541 547.0 564.0 c232
o959 613 672 673.0 701.0 c272
o96 373 380 381.0 390.0 c173
o960 103 125 134.0 143.0 c93
o961 698 714 727.0 735.0 c292
o962 75 95 102.0 110.0 c77
o963 467 490 503.0 515.0 c280
o964 529 547 554.0 567.0 c273
o965 415 422 430.0 437.0 c253
o966 547 559 572.0 583.0 c226
o967 193 198 216.0 226.0 c88
o969 69 129 135.0 160.0 c33
o97 100 113 123.0 129.0 c49
o970 345 375 375 387.0 c131
o971 314 327 332.0 361.0 c91
o972 551 554 563.0 570.0 c246
o973 653 678 685.0 698.0 c258
o974 172 183 188.0 196.0 c38
o975 191 232 239.0 249.0 c44
o976 280 304 304.0 313.0 c89
o977 620 636 642.0 656.0 c239
o978 85 97 104.0 117.0 c34
o979 67 77 81.0 90.0 c48
o98 613 643 649.0 655.0 c201
o980 639 645 651.0 657.0 c290
o981 472 498 510.0 520.0 c258
o982 588 615 619.0 628.0 c230
o983 522 548 556.0 566.0 c284
o984 630 650 655.0 669.0 c265
o985 164 195 199.0 205.0 c96
o986 74 97 101.0 112.0 c66
o987 110 112 127.0 135.0 c57
o988 129 140 142.0 159.0 c11
o989 536 556 558.0 567.0 c191
o99 221 236 240.0 246.0 c47
o990 88 111 123.0 129.0 c75
o991 389 419 421.0 431.0 c161
o992 118 129 129 140.0 c92
o993 462 478 484.0 492.0 c243
o994 233 253 267.0 279.0 c115
o995 297 342 350.0 371.0 c119
o996 219 263 268.0 285.0 c144
o997 672 679 684.0 697.0 c296
o999 521 551 563.0 578.0 c192
