order placement_time ready_time pickup_time dropoff_time courier
o684 135 153 187.0 194.0 c43
o685 464 515 523.0 529.0 c271
o686 202 253 275.0 289.0 c127
o687 466 489 497.0 519.0 c280
o688 490 527 540.0 547.0 c201
o689 635 653 659.0 672.0 c272
o69 160 212 216.0 229.0 c26
o690 131 153 155.0 162.0 c68
o691 525 543 549.0 557.0 c278
o692 115 150 154.0 160.0 c83
o693 127 177 192.0 201.0 c8
o694 613 628 636.0 645.0 c279
o695 705 730 738.0 760.0 c320
o696 231 301 306.0 314.0 c108
o697 694 702 719.0 727.0 c279
o698 572 588 588 594.0 c250
o699 562 618 659.0 665.0 c255
o7 598 606 614.0 631.0 c276
o70 509 517 521.0 527.0 c282
o700 341 357 361.0 371.0 c128
o701 423 441 448.0 455.0 c187
o702 492 537 544.0 558.0 c289
o704 309 346 379.0 388.0 c119
o705 406 452 453.0 473.0 c126
o706 417 479 480.0 486.0 c126
o707 571 582 589.0 597.0 c214
o708 229 256 262.0 272.0 c124
o709 497 534 537.0 553.0 c222
o71 318 375 376.0 394.0 c147
o711 20 53 68.0 73.0 c4
o712 379 410 410.0 420.0 c130
o713 332 368 369.0 376.0 c149
o714 514 527 545.0 562.0 c258
o715 201 278 284.0 301.0 c141
o716 138 155 155.0 173.0 c3
o717 312 317 363.0 384.0 c110
o718 426 431 438.0 457.0 c82
o719 441 459 459 473.0 c249
o72 152 175 190.0 202.0 c83
o720 242 264 283.0 292.0 c86
o721 486 492 506.0 513.0 c205
o722 492 499 512.0 521.0 c171
o723 467 488 489.0 494.0 c288
o724 599 627 633.0 647.0 c224
o725 159 184 189.0 198.0 c91
o726 287 310 312.0 323.0 c115
o727 663 700 708.0 717.0 c278
o728 588 621 631.0 641.0 c179
o729 402 415 416.0 422.0 c165
o73 529 557 566.0 582.0 c178
o730 443 463 469.0 476.0 c254
o731 86 111 120.0 130.0 c36
o732 395 417 420.0 437.0 c176
o733 49 66 66 81.0 c57
o734 696 698 715.0 731.0 c283
o735 298 325 329.0 337.0 c87
o736 621 642 651.0 668.0 c203
o737 204 254 272.0 285.0 c154
o738 287 322 329.0 336.0 c97
o739 531 536 545.0 563.0 c293
o74 675 687 695.0 707.0 c301
o740 340 342 358.0 363.0 c163
o741 202 209 219.0 231.0 c55
o742 123 175 180.0 199.0 c61
o743 106 143 149.0 169.0 c75
o744 336 367 374.0 385.0 c171
o745 630 658 665.0 685.0 c280
o746 377 429 431.0 439.0 c254
o747 590 597 614.0 624.0 c242
o749 511 539 539 552.0 c193
o75 93 105 105.0 115.0 c58
o750 575 597 597 609.0 c171
o751 575 593 599.0 607.0 c239
o752 180 188 196.0 205.0 c45
o753 562 580 582.0 590.0 c266
o754 590 620 634.0 641.0 c203
o755 161 183 192.0 204.0 c52
o756 687 715 721.0 732.0 c301
o757 585 596 601.0 616.0 c280
o758 497 518 522.0 540.0 c293
o759 708 770 770.0 775.0 c317
o76 638 643 653.0 664.0 c206
o760 314 341 341.0 351.0 c157
o761 470 495 506.0 519.0 c248
o762 70 95 95 106.0 c86
o763 327 347 357.0 372.0 c113
o765 582 607 615.0 625.0 c289
o767 519 547 553.0 566.0 c194
o768 498 499 516.0 522.0 c242
o769 589 595 609.0 638.0 c283
o77 87 120 136.0 151.0 c39
o770 591 603 609.0 621.0 c262
o771 671 679 690.0 701.0 c258
o772 604 631 642.0 647.0 c201
o773 525 545 550.0 560.0 c283
o774 161 203 215.0 230.0 c67
o775 89 120 134.0 145.0 c60
o776 180 195 200.0 211.0 c88
o777 166 203 215.0 227.0 c38
o778 155 186 196.0 208.0 c32
o779 443 455 457.0 473.0 c247
o78 78 93 93.0 105.0 c32
o780 242 260 263.0 271.0 c133
o781 693 700 711.0 719.0 c277
o783 471 497 506.0 513.0 c230
o784 215 235 282.0 289.0 c93
o785 566 603 616.0 622.0 c185
o786 557 568 570.0 586.0 c226
o787 665 672 682.0 689.0 c322
o789 628 651 659.0 664.0 c202
o79 283 293 302.0 323.0 c161
o790 696 723 732.0 744.0 c295
o791 579 611 626.0 639.0 c247
o792 225 227 240.0 247.0 c38
o793 70 93 98.0 117.0 c31
o794 656 661 675.0 688.0 c275
o795 566 583 593.0 612.0 c220
o796 686 719 724.0 745.0 c297
o797 78 119 126.0 138.0 c61
o798 538 546 552.0 558.0 c221
o799 406 412 417.0 429.0 c99
o8 678 693 707.0 717.0 c294
o80 230 253 263.0 268.0 c151
o800 641 672 704.0 716.0 c321
o801 519 561 573.0 586.0 c293
o802 462 465 478.0 503.0 c171
o803 509 529 535.0 541.0 c283
o804 194 225 231.0 242.0 c5
o805 418 438 439.0 452.0 c233
o807 572 615 620.0 628.0 c288
o808 205 247 262.0 280.0 c111
o809 198 213 217.0 227.0 c88
o81 226 252 260.0 266.0 c116
o810 388 420 420.0 435.0 c181
o811 485 533 537.0 551.0 c270
o812 311 348 350.0 358.0 c130
o813 477 507 516.0 526.0 c194
o814 613 634 638.0 650.0 c211
o815 516 526 534.0 542.0 c238
o816 346 361 364.0 374.0 c124
o817 501 569 571.0 586.0 c295
o818 506 521 531.0 540.0 c212
o819 450 523 542.0 558.0 c297
o82 122 144 159.0 174.0 c12
o820 211 233 238.0 244.0 c60
o821 588 619 622.0 647.0 c248
o822 419 436 440.0 451.0 c220
o823 131 176 187.0 195.0 c49
o824 121 137 143.0 159.0 c37
o825 447 487 499.0 512.0 c271
o826 192 243 247.0 258.0 c156
o827 661 663 680.0 692.0 c315
o828 512 549 550.0 560.0 c175
o829 125 150 153.0 161.0 c62
o83 385 430 433.0 444.0 c111
o831 94 100 104.0 112.0 c38
o833 505 515 524.0 530.0 c275
o834 201 254 290.0 305.0 c128
o835 552 555 564.0 594.0 c245
o836 85 102 105.0 128.0 c12
o837 305 335 338.0 348.0 c133
o838 495 510 517.0 526.0 c239
o839 205 252 280.0 294.0 c140
o84 730 748 748.0 753.0 c287
o840 97 118 134.0 145.0 c62
o841 100 108 121.0 129.0 c20
o842 510 535 539.0 545.0 c242
o843 306 318 339.0 347.0 c113
o844 310 321 327.0 337.0 c117
o845 567 602 608.0 615.0 c212
o846 524 561 565.0 575.0 c264
o848 571 611 621.0 636.0 c205
o849 580 630 635.0 650.0 c213
o85 580 601 610.0 624.0 c216
o850 450 468 480.0 493.0 c121
o851 354 374 378.0 383.0 c128
o852 227 258 262.0 272.0 c98
o853 733 776 776 791.0 c316
o854 498 510 520.0 527.0 c176
o855 280 308 323.0 334.0 c128
o856 494 516 523.0 535.0 c287
o857 471 503 509.0 522.0 c212
o858 153 163 172.0 182.0 c26
o859 155 175 179.0 197.0 c15
o86 356 456 461.0 466.0 c213
o860 585 603 609.0 622.0 c254
o861 669 739 742.0 748.0 c314
o862 513 550 555.0 562.0 c181
o863 754 777 784.0 790.0 c311
o864 497 534 547.0 554.0 c244
o865 595 607 620.0 625.0 c188
o866 685 711 716.0 723.0 c313
o867 367 382 383.0 392.0 c158
o868 280 322 329.0 335.0 c156
o869 645 673 685.0 708.0 c309
o87 552 569 569 575.0 c288
o870 459 481 486.0 495.0 c203
o871 590 618 627.0 640.0 c278
o872 34 52 76.0 89.0 c8
o873 204 326 338.0 349.0 c138
o874 617 632 636.0 643.0 c301
o875 133 149 155.0 164.0 c36
o876 563 596 597.0 603.0 c166
o877 400 402 412.0 423.0 c157
o878 307 338 338.0 352.0 c165
o879 418 439 439.0 445.0 c121
o88 203 224 230.0 238.0 c69
o880 4 31 34.0 50.0 c20
o881 80 92 93.0 106.0 c26
o882 80 110 119.0 125.0 c86
o883 424 459 468.0 479.0 c203
o884 100 132 137.0 157.0 c18
o885 158 220 223.0 238.0 c71
o886 127 135 142.0 148.0 c22
o887 469 494 503.0 512.0 c167
o888 526 548 551.0 557.0 c228
o889 100 130 135.0 160.0 c20
o89 261 281 300.0 307.0 c148
o890 465 477 487.0 500.0 c267
o892 690 701 719.0 734.0 c280
o894 576 592 604.0 614.0 c272
o895 211 222 226.0 234.0 c36
o896 586 646 657.0 672.0 c299
o897 222 339 339.0 347.0 c162
o898 618 635 636.0 645.0 c261
o899 568 580 580.0 594.0 c225
o9 546 608 612.0 626.0 c208
o90 241 259 268.0 273.0 c91
o900 578 590 594.0 603.0 c244
o901 467 497 506.0 512.0 c197
o902 158 226 240.0 251.0 c23
o903 95 123 132.0 140.0 c89
o904 129 167 198.0 213.0 c25
o905 152 168 185.0 197.0 c80
o906 594 601 615.0 623.0 c302
o907 713 738 738 751.0 c236
o908 150 193 202.0 216.0 c63
o909 97 112 121.0 127.0 c38
o91 473 486 494.0 512.0 c237
o910 436 464 469.0 486.0 c195
o912 639 660 669.0 676.0 c271
o913 569 611 620.0 633.0 c274
o914 378 405 405.0 420.0 c110
o915 432 454 458.0 466.0 c228
o916 505 541 553.0 568.0 c170
o917 167 202 215.0 230.0 c112
o918 580 598 602.0 612.0 c205
o919 375 406 409.0 418.0 c119
o92 403 445 446.0 464.0 c246
o920 557 570 574.0 585.0 c268
o921 505 535 541.0 549.0 c204
o922 518 578 578.0 586.0 c297
o923 548 583 584.0 593.0 c222
o924 505 508 519.0 543.0 c259
o925 496 519 519 529.0 c268
o926 82 94 99.0 105.0 c41
o927 499 511 518.0 525.0 c214
o928 111 127 135.0 141.0 c72
o929 603 629 632.0 638.0 c298
o93 602 658 663.0 671.0 c257
o930 152 179 183.0 197.0 c6
o931 578 593 595.0 607.0 c226
o932 201 248 268.0 291.0 c101
o933 492 505 507.0 520.0 c267
o935 97 124 132.0 137.0 c7
o936 479 500 512.0 517.0 c225
o937 481 511 520.0 530.0 c223
o938 109 144 154.0 161.0 c90
o939 368 370 378.0 388.0 c136
o94 543 551 564.0 576.0 c183
o940 84 111 118.0 132.0 c4
o941 236 293 304.0 315.0 c121
o942 94 125 126.0 133.0 c29
o943 209 271 283.0 291.0 c103
o944 141 157 171.0 191.0 c86
o945 165 177 181.0 189.0 c66
o946 76 98 102.0 111.0 c15
o947 514 529 545.0 559.0 c178
o948 12 37 44.0 56.0 c10
o949 546 608 614.0 625.0 c298
o95 476 479 495.0 507.0 c233
o950 247 262 270.0 281.0 c155
o951 487 505 509.0 522.0 c288
o952 531 558 563.0 574.0 c230
o953 201 224 237.0 247.0 c56
o954 582 603 610.0 622.0 c231
o955 219 245 249.0 259.0 c160
o956 466 472 486.0 499.0 c226
o957 381 393 394.0 405.0 c115
o958 510 548 558.0 575.0 c294
o959 613 686 696.0 724.0 c311
o96 373 381 384.0 393.0 c120
o960 103 130 133.0 142.0 c38
o961 698 718 727.0 735.0 c277
o962 75 100 101.0 109.0 c16
o963 467 495 500.0 512.0 c222
o964 529 551 558.0 571.0 c205
o965 415 423 430.0 437.0 c253
o966 547 562 565.0 576.0 c179
o967 193 199 210.0 220.0 c110
o968 204 227 245.0 259.0 c72
o969 69 144 155.0 180.0 c52
o97 100 116 127.0 133.0 c41
o970 345 382 383.0 395.0 c122
o971 314 330 331.0 360.0 c155
o972 551 554 570.0 577.0 c286
o973 653 684 699.0 712.0 c316
o974 172 185 191.0 199.0 c108
o975 191 242 246.0 256.0 c139
o976 280 310 316.0 325.0 c92
o977 620 640 645.0 659.0 c283
o978 85 100 100 113.0 c37
o979 67 79 79.0 88.0 c18
o98 613 650 654.0 660.0 c244
o980 639 646 654.0 660.0 c231
o981 472 504 515.0 525.0 c277
o982 588 621 628.0 637.0 c185
o983 522 554 559.0 569.0 c232
o984 630 655 659.0 673.0 c205
o985 164 202 215.0 221.0 c112
o986 74 102 110.0 121.0 c75
o987 110 112 139.0 147.0 c58
o988 129 142 148.0 165.0 c13
o989 536 561 568.0 577.0 c206
o990 88 116 123.0 129.0 c57
o991 389 426 427.0 437.0 c243
o992 118 131 141.0 152.0 c6
o993 462 482 488.0 496.0 c249
o994 233 258 267.0 279.0 c139
o995 297 353 356.0 377.0 c158
o996 219 274 281.0 302.0 c131
o997 672 680 694.0 707.0 c304
o998 277 283 301.0 317.0 c123
o999 521 558 561.0 576.0 c210
