order placement_time ready_time pickup_time dropoff_time courier
o3034 124 133 133 139.0 c110
o3035 541 550 558.0 569.0 c350
o3036 555 571 573.0 584.0 c272
o3037 141 152 152.0 161.0 c3
o3038 599 606 612.0 628.0 c252
o3039 508 531 541.0 549.0 c302
o304 551 574 578.0 588.0 c245
o3040 447 452 458.0 467.0 c254
o3041 303 316 326.0 332.0 c166
o3042 382 399 413.0 424.0 c110
o3043 244 266 275.0 280.0 c159
o3044 87 89 100.0 106.0 c15
o3045 591 605 605.0 616.0 c339
o3046 234 284 301.0 309.0 c134
o3047 475 477 493.0 517.0 c261
o3048 414 433 439.0 450.0 c151
o3049 389 392 403.0 428.0 c170
o305 141 157 159.0 178.0 c133
o3050 229 243 249.0 263.0 c154
o3051 540 544 555.0 572.0 c225
o3052 386 401 413.0 429.0 c227
o3053 291 301 309.0 327.0 c208
o3054 438 457 459.0 468.0 c288
o3055 89 91 101.0 108.0 c8
o3056 173 192 205.0 223.0 c70
o3057 601 616 618.0 625.0 c256
o3058 520 540 546.0 559.0 c284
o3059 163 174 179.0 189.0 c128
o306 600 607 622.0 640.0 c300
o3060 213 233 237.0 247.0 c99
o3061 13 15 31.0 39.0 c8
o3062 542 550 560.0 572.0 c351
o3063 762 786 804.0 820.0 c383
o3064 467 488 491.0 506.0 c234
o3065 446 471 480.0 489.0 c314
o3066 500 550 550.0 561.0 c209
o3067 196 221 221 233.0 c107
o3068 581 589 599.0 608.0 c347
o3069 447 467 471.0 482.0 c301
o307 373 388 392.0 403.0 c176
o3070 444 445 453.0 459.0 c188
o3071 280 308 308 314.0 c156
o3072 298 299 310.0 317.0 c123
o3073 600 616 620.0 638.0 c360
o3074 368 388 394.0 407.0 c174
o3075 295 301 309.0 318.0 c154
o3076 362 385 395.0 402.0 c230
o3077 153 164 164 182.0 c14
o3078 496 501 512.0 527.0 c297
o3079 419 434 434.0 449.0 c269
o308 217 227 239.0 246.0 c139
o3080 556 597 597.0 605.0 c251
o3081 317 322 338.0 353.0 c134
o3082 494 517 523.0 530.0 c205
o3083 548 561 568.0 575.0 c269
o3084 155 172 180.0 189.0 c125
o3085 507 515 532.0 544.0 c306
o3086 559 562 570.0 585.0 c307
o3087 659 678 683.0 696.0 c329
o3088 170 180 181.0 191.0 c67
o3089 451 454 462.0 469.0 c181
o309 485 505 513.0 520.0 c260
o3090 682 694 703.0 716.0 c398
o3091 113 117 134.0 140.0 c70
o3092 460 480 480.0 494.0 c272
o3093 611 617 633.0 644.0 c254
o3094 70 80 86.0 97.0 c31
o3095 190 219 226.0 235.0 c90
o3096 655 670 670 684.0 c385
o3097 449 451 463.0 469.0 c179
o3098 430 455 457.0 463.0 c327
o3099 542 556 566.0 573.0 c290
o31 627 667 673.0 696.0 c374
o310 454 459 466.0 480.0 c150
o3100 34 44 51.0 68.0 c24
o3101 442 455 457.0 468.0 c190
o3102 107 119 125.0 131.0 c64
o3103 536 565 569.0 575.0 c246
o3104 157 172 176.0 185.0 c10
o3105 595 640 640.0 655.0 c308
o3106 250 280 284.0 305.0 c152
o3107 647 666 673.0 682.0 c333
o3108 380 404 409.0 417.0 c184
o3109 678 684 693.0 701.0 c337
o311 564 589 590.0 605.0 c286
o3110 474 476 487.0 499.0 c246
o3111 588 620 621.0 636.0 c374
o3112 621 623 632.0 646.0 c340
o3113 474 476 488.0 499.0 c306
o3114 711 746 748.0 760.0 c387
o3115 122 143 144.0 152.0 c9
o3116 572 578 588.0 598.0 c282
o3117 478 488 496.0 507.0 c314
o3118 282 313 317.0 323.0 c150
o3119 330 345 345.0 355.0 c147
o312 569 604 607.0 619.0 c353
o3120 74 81 85.0 94.0 c103
o3121 655 693 696.0 707.0 c339
o3122 428 437 438.0 446.0 c223
o3123 469 505 507.0 519.0 c335
o3124 330 358 359.0 368.0 c219
o3125 323 334 334.0 341.0 c142
o3126 303 310 317.0 326.0 c179
o3127 636 647 651.0 671.0 c332
o3128 297 310 314.0 330.0 c200
o3129 332 359 365.0 385.0 c161
o313 500 513 519.0 526.0 c330
o3130 56 71 72.0 88.0 c75
o3131 557 571 583.0 589.0 c243
o3132 664 686 690.0 715.0 c369
o3133 437 487 493.0 507.0 c341
o3134 720 729 741.0 751.0 c368
o3135 633 639 653.0 672.0 c367
o3136 285 301 312.0 330.0 c131
o3137 621 664 664.0 685.0 c327
o3138 560 585 585.0 593.0 c328
o3139 105 105 115.0 124.0 c107
o314 575 585 590.0 604.0 c343
o3140 352 367 368.0 374.0 c194
o3141 394 404 408.0 424.0 c151
o3142 525 551 562.0 574.0 c296
o3143 401 411 417.0 430.0 c150
o3144 150 150 163.0 169.0 c22
o3145 124 141 145.0 159.0 c11
o3146 378 409 415.0 427.0 c231
o3147 552 555 571.0 592.0 c332
o3148 323 329 334.0 341.0 c191
o3149 373 397 403.0 411.0 c197
o315 172 179 183.0 204.0 c100
o3150 461 463 475.0 483.0 c217
o3151 495 498 523.0 541.0 c336
o3152 230 236 253.0 259.0 c124
o3153 585 610 610 633.0 c332
o3154 328 354 355.0 370.0 c176
o3155 92 113 116.0 123.0 c90
o3156 684 704 709.0 726.0 c404
o3157 448 473 484.0 494.0 c325
o3158 24 61 66.0 75.0 c63
o316 411 421 428.0 450.0 c254
o3160 513 521 531.0 540.0 c305
o3161 334 347 353.0 362.0 c131
o3162 611 623 625.0 634.0 c278
o3163 504 549 549.0 563.0 c295
o3164 761 771 787.0 800.0 c403
o3165 125 135 137.0 148.0 c52
o3166 608 616 621.0 627.0 c368
o3167 520 570 572.0 578.0 c236
o3168 466 491 506.0 517.0 c308
o3169 538 564 565.0 572.0 c251
o317 229 243 250.0 263.0 c152
o3170 245 265 272.0 287.0 c183
o3171 445 483 491.0 498.0 c337
o3172 251 266 296.0 311.0 c191
o3173 505 523 545.0 553.0 c355
o3174 763 778 787.0 799.0 c388
o3175 98 119 121.0 135.0 c21
o3176 110 162 164.0 187.0 c70
o3177 509 534 538.0 546.0 c343
o3178 488 513 523.0 543.0 c309
o3179 297 314 314.0 331.0 c214
o318 394 407 411.0 420.0 c193
o3180 52 71 74.0 81.0 c58
o3181 491 497 506.0 519.0 c289
o3182 255 263 272.0 289.0 c122
o3183 442 467 476.0 484.0 c171
o3184 145 155 160.0 168.0 c9
o3185 167 182 190.0 206.0 c17
o3186 335 346 349.0 357.0 c170
o3187 654 666 667.0 681.0 c361
o3189 449 451 456.0 467.0 c140
o319 705 750 750 759.0 c364
o3190 318 339 342.0 359.0 c126
o3191 504 529 542.0 549.0 c297
o3193 115 118 132.0 153.0 c10
o3194 517 526 539.0 550.0 c338
o3195 164 194 198.0 208.0 c60
o3196 106 108 117.0 129.0 c52
o3197 64 92 94.0 104.0 c24
o3198 184 207 215.0 225.0 c85
o3199 488 489 523.0 530.0 c209
o32 179 190 193.0 205.0 c99
o320 464 494 498.0 507.0 c318
o3200 259 267 273.0 280.0 c148
o3201 140 151 151.0 163.0 c74
o3202 259 261 275.0 287.0 c137
o3203 473 543 548.0 559.0 c310
o3204 471 478 485.0 495.0 c316
o3205 524 534 539.0 554.0 c353
o3206 492 502 513.0 524.0 c283
o3207 451 486 489.0 497.0 c332
o3208 228 243 249.0 256.0 c192
o3209 263 277 282.0 295.0 c176
o321 457 460 469.0 477.0 c316
o3210 417 432 436.0 447.0 c155
o3211 271 286 296.0 306.0 c174
o3212 469 480 480 487.0 c307
o3213 165 177 183.0 194.0 c97
o322 588 596 604.0 612.0 c364
o323 112 137 140.0 146.0 c17
o324 183 209 218.0 225.0 c65
o325 555 567 576.0 583.0 c343
o326 396 402 413.0 430.0 c174
o327 531 546 553.0 566.0 c234
o328 526 540 545.0 562.0 c204
o329 563 602 609.0 620.0 c335
o33 313 332 334.0 339.0 c148
o330 82 89 103.0 117.0 c42
o331 221 247 252.0 261.0 c185
o332 338 343 351.0 372.0 c157
o333 211 224 236.0 247.0 c32
o334 476 486 491.0 497.0 c223
o335 578 589 592.0 602.0 c307
o336 440 460 460 473.0 c322
o337 581 616 622.0 629.0 c249
o338 264 267 282.0 301.0 c154
o339 218 230 230.0 241.0 c84
o34 176 209 214.0 222.0 c82
o340 500 503 517.0 522.0 c110
o341 128 134 138.0 155.0 c135
o342 324 338 338.0 351.0 c162
o343 608 619 619.0 634.0 c245
o344 186 215 225.0 232.0 c112
o345 278 280 293.0 302.0 c131
o346 98 116 122.0 135.0 c29
o347 68 83 85.0 95.0 c8
o348 426 435 441.0 455.0 c179
o349 513 533 536.0 545.0 c326
o35 538 561 568.0 575.0 c336
o350 462 482 485.0 493.0 c241
o351 456 457 465.0 471.0 c200
o352 383 399 408.0 421.0 c148
o353 434 449 452.0 471.0 c233
o354 171 194 200.0 209.0 c97
o355 367 390 392.0 398.0 c161
o356 201 225 227.0 234.0 c130
o357 202 219 226.0 236.0 c25
o358 234 261 265.0 276.0 c193
o359 485 517 528.0 542.0 c311
o36 618 643 644.0 668.0 c278
o360 156 171 179.0 211.0 c62
o361 574 588 596.0 608.0 c267
o362 320 333 338.0 346.0 c205
o363 581 601 602.0 612.0 c300
o364 519 565 568.0 581.0 c365
o365 429 438 440.0 463.0 c206
o366 391 393 417.0 424.0 c228
o367 438 462 463.0 471.0 c314
o368 376 391 394.0 419.0 c178
o369 312 331 347.0 356.0 c114
o37 391 414 414.0 422.0 c139
o370 631 634 640.0 655.0 c245
o371 98 114 115.0 129.0 c32
o372 452 453 468.0 477.0 c312
o373 32 82 89.0 104.0 c55
o374 439 461 466.0 477.0 c286
o375 574 624 624 641.0 c303
o376 83 85 99.0 111.0 c14
o377 450 459 461.0 468.0 c217
o378 246 279 288.0 317.0 c186
o379 373 383 383.0 397.0 c208
o38 384 399 408.0 419.0 c159
o380 14 39 48.0 66.0 c21
o381 31 41 61.0 69.0 c2
o382 476 526 532.0 540.0 c322
o383 595 604 616.0 632.0 c354
o384 291 310 310.0 320.0 c194
o385 521 558 567.0 580.0 c334
o386 336 344 351.0 358.0 c167
o387 396 411 418.0 429.0 c249
o388 150 171 174.0 198.0 c45
o389 600 625 625.0 633.0 c318
o39 550 554 569.0 574.0 c347
o390 309 320 325.0 336.0 c177
o391 596 612 621.0 627.0 c310
o392 99 152 154.0 170.0 c86
o393 166 177 180.0 190.0 c55
o394 757 764 775.0 794.0 c393
o395 556 578 579.0 597.0 c220
o396 555 560 573.0 579.0 c348
o397 608 651 651 660.0 c318
o398 333 345 347.0 359.0 c189
o399 99 104 107.0 115.0 c16
o4 257 259 277.0 292.0 c141
o40 64 68 76.0 90.0 c56
o400 470 493 517.0 525.0 c340
o401 431 452 458.0 465.0 c204
o402 411 442 443.0 468.0 c247
o403 572 584 584.0 591.0 c244
o404 202 217 224.0 248.0 c46
o405 371 380 387.0 411.0 c229
o406 134 149 149 159.0 c33
o407 510 568 572.0 580.0 c271
o408 142 158 159.0 169.0 c124
o409 132 146 147.0 152.0 c41
o41 556 558 570.0 586.0 c232
o410 427 472 477.0 485.0 c227
o411 610 635 635 643.0 c299
o412 184 208 214.0 221.0 c83
o413 558 583 583 591.0 c254
o414 329 341 344.0 353.0 c141
o415 734 750 750 764.0 c379
o416 291 308 309.0 317.0 c189
o417 450 465 465.0 475.0 c244
o418 741 761 764.0 777.0 c388
o419 375 378 397.0 417.0 c199
o42 550 556 567.0 582.0 c322
o420 246 253 277.0 283.0 c130
o421 502 542 548.0 556.0 c200
o422 100 124 127.0 142.0 c98
o423 373 403 412.0 425.0 c167
o424 155 175 180.0 195.0 c63
o425 515 525 532.0 543.0 c251
o426 610 621 624.0 633.0 c353
o427 456 468 474.0 483.0 c223
o428 664 678 684.0 695.0 c404
o429 551 576 597.0 602.0 c292
o43 92 107 112.0 122.0 c18
o430 170 172 182.0 194.0 c121
o431 596 611 616.0 637.0 c283
o432 332 351 357.0 369.0 c145
o433 633 655 660.0 674.0 c289
o434 111 131 133.0 164.0 c116
o435 448 473 475.0 483.0 c252
o436 322 342 352.0 366.0 c186
o437 298 300 314.0 320.0 c116
o438 486 496 506.0 515.0 c246
o439 407 414 425.0 434.0 c189
o44 136 139 149.0 178.0 c82
o440 70 85 85.0 101.0 c99
o441 140 168 171.0 190.0 c29
o442 687 699 704.0 711.0 c358
o443 61 69 73.0 94.0 c48
o444 260 294 311.0 320.0 c182
o445 465 500 505.0 512.0 c228
o446 166 171 181.0 189.0 c51
o447 613 634 639.0 646.0 c345
o448 282 284 298.0 303.0 c189
o449 524 601 605.0 616.0 c314
o45 206 230 233.0 253.0 c127
o450 442 451 455.0 461.0 c256
o451 595 618 618.0 637.0 c328
o452 153 163 167.0 177.0 c25
o453 131 134 141.0 150.0 c21
o454 443 461 461.0 467.0 c241
o455 550 573 577.0 585.0 c288
o456 167 209 218.0 237.0 c60
o457 384 409 417.0 423.0 c140
o458 561 569 580.0 589.0 c321
o459 372 382 391.0 405.0 c225
o46 402 423 424.0 429.0 c248
o460 734 759 759.0 770.0 c392
o461 628 644 644 655.0 c324
o462 521 532 537.0 543.0 c209
o463 671 680 683.0 699.0 c359
o464 440 477 480.0 487.0 c331
o465 577 579 593.0 602.0 c304
o466 200 229 238.0 247.0 c103
o467 559 581 591.0 620.0 c255
o468 34 34 51.0 73.0 c11
o469 362 383 388.0 398.0 c164
o47 315 365 368.0 374.0 c150
o470 550 566 572.0 586.0 c354
o471 461 483 485.0 503.0 c312
o472 248 270 271.0 281.0 c168
o473 532 562 567.0 573.0 c358
o474 381 383 396.0 403.0 c222
o475 572 590 595.0 605.0 c294
o476 565 575 589.0 596.0 c364
o477 559 577 584.0 591.0 c240
o478 102 113 118.0 124.0 c106
o479 561 562 581.0 594.0 c347
o48 111 126 136.0 148.0 c28
o480 255 265 296.0 309.0 c161
o481 463 478 490.0 501.0 c202
o482 392 412 421.0 435.0 c146
o483 85 89 97.0 106.0 c37
o484 522 526 538.0 545.0 c325
o485 753 776 789.0 796.0 c398
o486 43 76 83.0 92.0 c61
o487 68 74 78.0 90.0 c82
o488 617 628 628 645.0 c343
o489 378 380 400.0 410.0 c168
o49 480 494 502.0 511.0 c279
o490 693 704 706.0 713.0 c390
o491 320 337 337 345.0 c199
o492 524 527 558.0 566.0 c287
o493 376 388 393.0 402.0 c215
o494 513 554 556.0 566.0 c286
o495 163 184 191.0 206.0 c65
o496 552 588 588.0 596.0 c349
o497 485 529 534.0 542.0 c272
o498 218 260 271.0 277.0 c176
o499 340 356 362.0 380.0 c193
o5 547 556 559.0 565.0 c312
o50 399 405 413.0 426.0 c192
o500 426 441 447.0 454.0 c294
o501 112 120 126.0 142.0 c92
o502 568 574 576.0 584.0 c267
o503 635 645 654.0 663.0 c333
o504 56 60 69.0 75.0 c70
o505 146 153 158.0 173.0 c21
o506 524 565 566.0 577.0 c305
o507 362 387 397.0 409.0 c146
o508 393 395 419.0 444.0 c183
o509 241 256 275.0 288.0 c111
o51 453 478 481.0 491.0 c276
o510 109 110 122.0 146.0 c86
o511 502 522 534.0 544.0 c279
o512 280 292 299.0 308.0 c126
o513 537 551 552.0 571.0 c317
o514 229 251 296.0 305.0 c167
o515 510 525 534.0 547.0 c238
o516 83 90 93.0 104.0 c44
o517 564 582 591.0 606.0 c320
o518 295 305 316.0 329.0 c114
o519 136 159 160.0 170.0 c99
o52 453 471 471.0 480.0 c260
o520 263 291 311.0 320.0 c185
o521 450 481 493.0 505.0 c338
o522 389 424 431.0 447.0 c291
o523 517 532 547.0 554.0 c276
o524 586 609 612.0 624.0 c348
o525 229 249 253.0 265.0 c158
o527 263 283 301.0 309.0 c150
o528 579 589 590.0 603.0 c230
o529 105 111 118.0 125.0 c80
o53 69 86 90.0 98.0 c83
o530 513 523 535.0 542.0 c295
o531 580 589 599.0 607.0 c355
o532 376 397 404.0 415.0 c161
o533 319 341 348.0 366.0 c155
o534 491 503 510.0 533.0 c208
o535 459 465 473.0 487.0 c225
o536 37 68 68.0 83.0 c92
o537 632 646 648.0 654.0 c310
o538 241 250 262.0 285.0 c149
o54 182 185 196.0 211.0 c80
o540 451 471 471 478.0 c246
o541 334 354 355.0 370.0 c154
o542 490 491 530.0 541.0 c310
o543 382 399 405.0 412.0 c179
o544 582 602 605.0 611.0 c299
o545 483 508 517.0 529.0 c314
o546 86 102 106.0 112.0 c26
o547 720 757 763.0 789.0 c385
o548 196 215 221.0 235.0 c138
o549 438 441 448.0 464.0 c281
o55 518 611 615.0 627.0 c363
o550 714 715 735.0 742.0 c379
o551 493 511 519.0 532.0 c276
o552 510 519 528.0 541.0 c260
o553 616 623 634.0 650.0 c341
o554 641 653 654.0 664.0 c368
o555 569 574 587.0 617.0 c290
o556 588 595 598.0 603.0 c265
o557 557 572 577.0 590.0 c355
o558 585 605 605 622.0 c341
o559 172 198 210.0 227.0 c74
o56 135 140 149.0 160.0 c65
o560 545 570 575.0 589.0 c350
o561 493 508 549.0 557.0 c268
o562 759 776 805.0 814.0 c394
o563 519 529 533.0 553.0 c312
o564 630 652 656.0 676.0 c312
o565 570 579 591.0 600.0 c261
o566 542 543 555.0 566.0 c270
o567 446 461 467.0 474.0 c256
o568 622 636 637.0 648.0 c271
o569 128 168 174.0 182.0 c65
o57 502 538 547.0 563.0 c342
o570 417 421 430.0 445.0 c228
o571 346 349 366.0 372.0 c141
o572 609 628 629.0 637.0 c264
o573 686 697 699.0 723.0 c400
o574 531 551 560.0 576.0 c282
o575 586 596 598.0 610.0 c333
o576 207 227 233.0 253.0 c117
o577 518 524 541.0 548.0 c324
o578 213 244 247.0 255.0 c143
o579 459 489 489 497.0 c238
o58 636 662 664.0 673.0 c323
o580 445 477 486.0 496.0 c278
o581 385 396 401.0 409.0 c219
o582 376 393 397.0 409.0 c246
o583 717 732 740.0 755.0 c403
o584 509 537 549.0 557.0 c223
o585 442 444 451.0 473.0 c205
o586 622 637 643.0 649.0 c283
o587 506 513 532.0 545.0 c239
o588 125 133 139.0 147.0 c51
o589 420 425 441.0 452.0 c314
o59 72 93 95.0 109.0 c7
o590 477 479 496.0 508.0 c320
o591 699 709 709.0 720.0 c357
o592 457 463 469.0 483.0 c147
o593 25 37 47.0 66.0 c23
o594 447 457 460.0 473.0 c318
o595 334 394 394.0 405.0 c224
o596 450 477 487.0 503.0 c269
o597 504 517 529.0 543.0 c304
o598 428 487 493.0 499.0 c228
o599 552 564 571.0 583.0 c324
o6 111 135 135 142.0 c82
o60 220 242 247.0 263.0 c168
o600 612 657 667.0 681.0 c353
o601 595 605 608.0 623.0 c265
o602 504 539 543.0 557.0 c349
o603 423 447 448.0 458.0 c200
o604 416 430 431.0 443.0 c193
o605 212 233 238.0 245.0 c58
o606 482 501 506.0 512.0 c151
o607 108 122 126.0 138.0 c130
o608 210 213 232.0 238.0 c140
o609 570 586 588.0 597.0 c345
o61 308 327 327.0 342.0 c211
o610 141 147 160.0 170.0 c19
o611 124 164 165.0 171.0 c53
o612 661 669 678.0 687.0 c245
o614 443 468 469.0 477.0 c235
o615 649 679 684.0 693.0 c363
o616 115 125 127.0 138.0 c119
o617 337 361 371.0 383.0 c211
o618 498 519 524.0 534.0 c289
o619 595 604 613.0 623.0 c251
o62 564 598 602.0 617.0 c361
o620 79 79 95.0 110.0 c106
o621 164 174 174.0 181.0 c54
o622 483 486 514.0 530.0 c241
o623 139 147 157.0 162.0 c48
o624 132 143 144.0 158.0 c18
o625 513 542 550.0 560.0 c261
o626 251 270 274.0 290.0 c117
o627 436 443 452.0 469.0 c202
o628 180 205 210.0 219.0 c90
o629 358 363 372.0 391.0 c239
o63 616 634 636.0 646.0 c363
o630 501 526 540.0 547.0 c347
o631 579 623 625.0 641.0 c246
o632 566 567 578.0 585.0 c228
o633 448 466 466 476.0 c110
o634 252 263 282.0 297.0 c133
o635 101 108 114.0 120.0 c55
o636 140 190 190.0 199.0 c122
o637 367 387 394.0 404.0 c228
o638 112 157 158.0 172.0 c26
o639 290 308 309.0 320.0 c147
o64 71 86 86.0 92.0 c10
o640 380 385 398.0 416.0 c166
o641 652 678 681.0 690.0 c400
o642 473 482 492.0 514.0 c348
o643 556 565 574.0 588.0 c287
o644 299 314 321.0 332.0 c167
o645 440 458 463.0 471.0 c234
o646 68 85 87.0 105.0 c105
o647 372 379 392.0 406.0 c231
o648 293 312 314.0 324.0 c183
o649 220 240 246.0 258.0 c133
o65 555 561 570.0 577.0 c240
o650 436 446 452.0 463.0 c211
o651 539 565 565 576.0 c316
o652 164 184 185.0 209.0 c124
o653 545 554 561.0 571.0 c353
o654 54 70 70 85.0 c32
o655 420 440 440 461.0 c225
o656 602 607 614.0 641.0 c276
o657 218 241 250.0 269.0 c157
o658 114 133 133.0 139.0 c115
o659 24 58 98.0 115.0 c13
o66 76 108 108.0 119.0 c83
o660 500 509 526.0 539.0 c223
o661 424 434 434.0 449.0 c140
o662 377 397 413.0 447.0 c188
o663 177 198 198 211.0 c105
o664 653 698 698.0 719.0 c381
o665 696 707 715.0 724.0 c333
o666 365 365 384.0 390.0 c166
o667 188 215 226.0 239.0 c66
o668 463 499 508.0 515.0 c284
o669 576 591 591.0 598.0 c236
o67 194 207 213.0 232.0 c71
o670 587 590 601.0 610.0 c284
o671 507 519 528.0 543.0 c213
o672 595 615 620.0 638.0 c270
o673 139 205 209.0 223.0 c127
o674 538 561 567.0 576.0 c262
o675 403 406 418.0 429.0 c200
o676 323 326 333.0 348.0 c164
o677 552 554 567.0 574.0 c368
o678 238 242 255.0 268.0 c164
o679 565 577 580.0 597.0 c249
o68 234 277 313.0 319.0 c172
o680 107 119 122.0 135.0 c54
o681 561 566 578.0 585.0 c323
o682 563 622 622.0 631.0 c289
o683 462 482 488.0 510.0 c301
o684 138 183 190.0 203.0 c83
o685 456 462 470.0 480.0 c306
o686 548 558 558 568.0 c285
o687 445 447 465.0 475.0 c284
o688 476 517 528.0 536.0 c220
o689 330 350 353.0 367.0 c199
o69 130 137 148.0 161.0 c97
o690 665 677 690.0 703.0 c342
o691 553 565 569.0 577.0 c244
o693 649 665 668.0 674.0 c329
o694 469 487 495.0 501.0 c224
o695 484 512 519.0 526.0 c228
o696 380 404 414.0 421.0 c234
o697 90 95 107.0 112.0 c3
o698 359 371 376.0 391.0 c154
o699 388 408 416.0 422.0 c152
o7 327 340 347.0 369.0 c124
o70 412 424 424 440.0 c245
o700 448 472 484.0 498.0 c204
o701 388 391 406.0 427.0 c181
o702 340 355 358.0 370.0 c198
o703 65 119 119 131.0 c15
o704 563 570 576.0 601.0 c273
o705 77 113 114.0 127.0 c110
o706 618 625 628.0 634.0 c266
o707 484 494 522.0 529.0 c216
o708 500 525 534.0 548.0 c110
o709 223 234 248.0 255.0 c112
o71 516 528 536.0 544.0 c299
o710 617 627 630.0 639.0 c309
o711 418 443 444.0 458.0 c261
o712 210 251 290.0 296.0 c194
o713 77 107 113.0 127.0 c4
o714 524 544 550.0 560.0 c370
o715 391 410 410.0 424.0 c198
o716 522 572 579.0 597.0 c358
o717 439 440 450.0 470.0 c297
o718 175 205 219.0 226.0 c102
o719 582 591 591.0 605.0 c309
o72 253 267 288.0 315.0 c169
o720 496 508 519.0 534.0 c334
o721 275 276 299.0 307.0 c40
o722 113 123 123 139.0 c39
o723 507 532 542.0 560.0 c244
o724 239 250 252.0 265.0 c171
o725 85 107 115.0 124.0 c8
o726 214 221 234.0 246.0 c111
o727 334 341 346.0 357.0 c171
o728 546 568 570.0 579.0 c314
o729 516 529 539.0 546.0 c298
o73 457 476 476.0 482.0 c181
o730 443 458 458 464.0 c229
o731 199 224 237.0 248.0 c121
o732 196 230 239.0 245.0 c82
o733 418 448 449.0 457.0 c152
o734 534 542 547.0 557.0 c222
o735 464 469 475.0 483.0 c296
o736 189 201 217.0 222.0 c110
o737 633 688 691.0 710.0 c385
o738 370 384 396.0 405.0 c204
o739 561 586 593.0 616.0 c356
o74 165 205 210.0 219.0 c30
o740 110 133 137.0 155.0 c60
o741 556 561 572.0 586.0 c289
o742 627 635 642.0 651.0 c353
o743 119 147 152.0 162.0 c32
o744 121 129 142.0 162.0 c126
o745 515 531 536.0 546.0 c241
o746 204 230 230 236.0 c131
o747 564 570 576.0 583.0 c283
o748 620 621 632.0 645.0 c312
o749 460 500 506.0 524.0 c249
o75 59 63 67.0 80.0 c37
o750 440 441 455.0 477.0 c291
o751 635 658 658.0 668.0 c297
o752 583 603 604.0 614.0 c310
o753 113 131 133.0 151.0 c106
o754 668 679 687.0 701.0 c334
o755 190 202 220.0 230.0 c41
o756 331 333 344.0 353.0 c206
o757 471 474 482.0 498.0 c328
o758 44 61 69.0 75.0 c60
o759 210 220 228.0 238.0 c97
o76 264 294 301.0 310.0 c144
o760 191 212 218.0 231.0 c115
o761 546 564 570.0 580.0 c261
o762 488 544 548.0 557.0 c248
o763 502 553 554.0 566.0 c252
o764 64 69 74.0 87.0 c51
o765 347 368 372.0 400.0 c151
o766 247 267 277.0 288.0 c31
o767 578 584 593.0 611.0 c375
o768 546 546 563.0 583.0 c268
o769 251 276 282.0 287.0 c175
o77 460 477 483.0 497.0 c200
o770 194 198 201.0 214.0 c57
o771 210 237 240.0 261.0 c106
o772 458 476 488.0 500.0 c210
o773 231 238 253.0 262.0 c110
o774 609 648 651.0 665.0 c342
o775 617 634 635.0 642.0 c305
o776 454 474 477.0 499.0 c193
o777 688 690 697.0 704.0 c365
o778 605 645 646.0 655.0 c298
o779 630 659 666.0 673.0 c378
o78 684 704 708.0 742.0 c375
o780 498 508 513.0 523.0 c295
o781 541 555 560.0 569.0 c355
o782 468 483 483 495.0 c110
o783 616 621 632.0 640.0 c265
o784 238 246 251.0 263.0 c165
o785 410 427 437.0 451.0 c305
o786 242 244 271.0 283.0 c123
o787 491 494 506.0 520.0 c264
o788 36 58 98.0 126.0 c13
o789 321 339 340.0 357.0 c118
o79 74 100 103.0 112.0 c46
o790 150 167 171.0 182.0 c90
o791 752 782 798.0 824.0 c390
o792 532 558 566.0 574.0 c333
o793 749 759 772.0 799.0 c364
o794 351 363 369.0 380.0 c210
o795 523 532 540.0 549.0 c360
o796 670 685 687.0 695.0 c368
o797 513 528 538.0 544.0 c216
o798 563 575 580.0 588.0 c242
o799 452 467 467.0 475.0 c152
o8 119 142 149.0 156.0 c130
o80 343 371 375.0 381.0 c146
o800 319 357 365.0 373.0 c181
o801 639 688 690.0 698.0 c386
o802 433 443 445.0 452.0 c178
o803 338 361 371.0 380.0 c234
o804 414 434 434.0 447.0 c239
o805 177 180 197.0 211.0 c125
o806 190 192 211.0 222.0 c135
o807 750 764 774.0 786.0 c401
o808 473 533 539.0 548.0 c331
o809 57 61 68.0 78.0 c44
o81 403 427 427.0 441.0 c250
o810 573 609 609.0 616.0 c289
o811 634 636 646.0 653.0 c302
o812 103 117 126.0 138.0 c42
o813 183 263 269.0 274.0 c154
o814 536 556 566.0 579.0 c206
o815 476 519 524.0 538.0 c342
o816 204 228 233.0 239.0 c86
o817 219 229 233.0 247.0 c17
o818 342 349 361.0 374.0 c217
o819 565 571 580.0 592.0 c284
o82 295 318 324.0 340.0 c123
o820 394 406 421.0 433.0 c246
o821 307 318 331.0 345.0 c215
o822 16 19 36.0 44.0 c24
o823 215 237 238.0 250.0 c38
o824 621 648 651.0 676.0 c277
o825 653 661 670.0 676.0 c357
o826 477 504 530.0 542.0 c315
o827 452 462 462.0 474.0 c303
o828 300 321 325.0 332.0 c140
o829 373 384 389.0 395.0 c170
o83 619 638 643.0 651.0 c280
o830 741 750 760.0 777.0 c363
o831 162 181 190.0 198.0 c86
o832 187 200 204.0 221.0 c103
o833 746 764 768.0 773.0 c386
o834 650 657 669.0 685.0 c350
o835 702 747 747 753.0 c392
o836 34 36 62.0 71.0 c14
o837 329 350 351.0 361.0 c190
o838 97 125 125 133.0 c95
o839 458 494 497.0 506.0 c287
o84 391 393 409.0 439.0 c230
o840 428 443 449.0 458.0 c264
o841 504 506 519.0 533.0 c300
